window,offset_sec_from_first_imu,scan_start_stamp,raw_point_count,raw_message_hash_equal,legacy_point_count,imu_deskew_point_count,point_count_preserved_and_equal,ordered_point_delta_mean_m,ordered_point_delta_median_m,ordered_point_delta_p95_m,ordered_point_delta_max_m,legacy_xyz_sha256,imu_deskew_xyz_sha256,imu_deskew_status,imu_deskew_max_state_gap_sec,imu_deskew_state_samples_in_scan,imu_deskew_max_velocity_mps,imu_deskew_max_acc_world_mps2,imu_deskew_max_gyro_radps,imu_deskew_processing_ms,legacy_adapter_success,legacy_imu_coverage,legacy_velocity_seed_mps,legacy_full_delta_p95_m,imu_ndt_converged,imu_ndt_iterations,imu_pcl_registration_score,legacy_ndt_converged,legacy_ndt_iterations,legacy_pcl_registration_score,imu_initial_to_raw_ndt_translation_m,legacy_initial_to_raw_ndt_translation_m
normal,3.102431059,1660857395.618335009,28510,YES,28510,28510,YES,0.00654473002,0.00635260978,0.0129048814,0.0136818173,ba4b7fc3f8d28e9081c31816f5a7bd68d87ef6b08f1846dada6757973fb36b0f,3a0933f5a52de939de9cf24fba6348f4552375c78df1c618ade9388073a0ceaa,PUBLISHED,0.0050082206726074219,20,0.10641124382766748,0.41607530261846548,0.0035557639559990429,18.233066000000001,1,complete,0.052617420,0.005011755,1,1,0.27498680791319202,1,1,0.27609722708972445,0.0044034848979858324,0.0063338858810765867
normal,3.203290939,1660857395.719194889,28509,YES,28509,28509,YES,0.00959533806,0.00936512693,0.018662002,0.0197569746,d13d7ecfcdfc094c7cacfe1d438c7235e99b3805794526e4d99f3cd79700819d,e2795cd365d0869b3798fd1650d3bf1b518ddddc97d47999f078ccd9da713ee0,PUBLISHED,0.0050079822540283203,20,0.1126175863424704,0.4308271024018529,0.0035422462353600108,7.9906819999999996,1,complete,0.111384497,0.010615300,1,1,0.27836005227372101,1,1,0.2649447119382603,0.0055805896252859033,0.0041031380714546817
normal,3.304151058,1660857395.820055008,28493,YES,28493,28493,YES,0.0105433018,0.0103054947,0.0204710217,0.0216642441,a4451b13967f7db550286ab5f7d20c1ebf2c256cfea1c3f3f19503b8e93a61a7,b2d360e8dff509a43004be7a0fef68d82d7098cab4b3693f6a3dff859de898c0,PUBLISHED,0.0050082206726074219,21,0.10100140110864994,0.43032393801905872,0.0038571856789840712,12.490456,1,complete,0.143344181,0.013705640,1,1,0.28023537660054249,1,1,0.29010727115300183,0.0019756459909291675,0.0049577837987917362
normal,3.405010939,1660857395.920914888,28476,YES,28476,28476,YES,0.00796196159,0.00774647544,0.0155840599,0.0165265285,13d62db6ae5b57e9de70db2821696df7204e8d3fec4af8d5decaefadac522796,33416ed7c75270456c7dc6fdcdbc6fb171138638fb956ee143db2b6a337962bc,PUBLISHED,0.0050079822540283203,20,0.09337035360497542,0.42455139657279578,0.0038029882386076733,11.986755,1,complete,0.095311729,0.009099026,1,1,0.27596181827281335,1,1,0.28094683245219132,0.0068718732540762936,0.0043327800696107794
normal,3.505815029,1660857396.021718979,28465,YES,28465,28465,YES,0.007480224,0.00728136441,0.0146814192,0.0155580873,78d61e8db533e403e9d528cc5a8bd0a690b5afa229928ee3835ac7550e35152a,b8236b2ffafab525a27c2a63e72ebe156df2b3c40038c96d49bea2e67b2d7da5,PUBLISHED,0.0050079822540283203,20,0.095479677497523813,0.4382852377008129,0.0035535444774101952,12.774991,1,complete,0.085070766,0.008325442,1,1,0.28443840909985219,1,1,0.28998351143157769,0.0036863972395521638,0.011665516189476716
normal,3.606675148,1660857396.122579098,28477,YES,28477,28477,YES,0.00256671813,0.00243427315,0.00532673326,0.0056921437,697b1782befd88bac9f6821a13371c2b34deb1401082bb2a6a08b7e6dbc29351,455b5708c39aacd58ee25707c2548ad42951257824686522ecfc154ea2631b03,PUBLISHED,0.0050082206726074219,20,0.10835548837080897,0.44278301717459528,0.0037012360337450529,10.966994,1,complete,0.058594804,0.005993192,1,1,0.29058520102903329,1,1,0.28165241989092987,0.0054689289837197485,0.0056940911521309234
normal,3.707535028,1660857396.223438978,28452,YES,28452,28452,YES,0.00315133686,0.00301504501,0.00649661419,0.00693939117,57408ff07def7beea14a89d477e40483d470709e01129a97c119a0587beca2da,cc0891711c713f94132141f26671811453021846aec57deafbc21a1c2873f3d6,PUBLISHED,0.0050082206726074219,20,0.081162614772858716,0.43104566264552269,0.003930050007764526,9.7881330000000002,1,complete,0.021175181,0.002297597,1,1,0.28107923972550841,1,1,0.27905941074299334,0.0066716296810170718,0.0073949158059587461
normal,3.808395147,1660857396.324299097,28477,YES,28477,28477,YES,0.00373923174,0.00388494935,0.00667021153,0.00695787764,40cad1a0d0cb39e420c31974610a8e10175d258171f566612aedef086e354138,a831b34058e1b4abbc70e9a1cac60d30d76fb25664d2d848f54b8b4534f41dc0,PUBLISHED,0.0050079822540283203,20,0.048762532486582667,0.44890655129931989,0.0035603137984939704,11.629374,1,complete,0.063398006,0.006284047,1,1,0.27892258704212769,1,1,0.27540287981367978,0.0032662828277703207,0.0092841093895385546
normal,3.909255028,1660857396.425158978,28483,YES,28483,28483,YES,0.00620499902,0.0063036675,0.0115041228,0.0120727495,2c06bb8da04e98a34d3c935d472469f2bd451d62a75ba93d25f5714302bb6ea7,7346b8f7953272f4a2da796141ac16c9e93778a10611c0e69dfcc56fc25e2582,PUBLISHED,0.0050082206726074219,21,0.057642241544367159,0.41588088118464572,0.0039133782116628985,11.297625,1,complete,0.093177479,0.008654686,1,1,0.29424648517108187,1,1,0.30377182092563348,0.0091449791820701152,0.0078330701704712718
normal,4.010115147,1660857396.526019096,28501,YES,28501,28501,YES,0.00186486077,0.00202918594,0.00302370743,0.00309203454,f653a585eb9915d5994458739e80f3bbce736a5df5ab3df11a27f580cb3a5ee2,3eedf4299c18baac44dab7d01f6e3dfefd4baf4a454d41cdd6c4960d24bdedce,PUBLISHED,0.0050079822540283203,20,0.061024748133595826,0.44510592534759258,0.0035985975375533554,10.001429999999999,1,complete,0.065639895,0.006330529,1,1,0.27093002718394665,1,1,0.29015774231939367,0.004194786240243378,0.014317822017322025
normal,4.110975027,1660857396.626878977,28465,YES,28465,28465,YES,0.0070390102,0.00692702707,0.0138067076,0.014643179,7315a48d7c71d1a2db2e66286e4e007234ea047c7a28b5c164d46ca542b9d1d9,7ad88b3417b6241a925676ac55c913f010bcdbb99b3f6fdfe3b999a77603d950,PUBLISHED,0.0050082206726074219,20,0.093305440230046263,0.44680498369643296,0.0036206667165380197,12.198028000000001,1,complete,0.092730166,0.009127267,1,1,0.2939391409785263,1,1,0.28803395890618566,0.0045807551079997946,0.0070545067173998178
normal,4.211835146,1660857396.727739096,28472,YES,28472,28472,YES,0.00871661501,0.00859259785,0.0170784372,0.0181149223,831216cd918b5444bb7a1f3a711f527911133219ba85842b6f7809cce821e5a9,c9995123c0672f7ab898382661789dabfa5adfa87416d61372757a4c6bddd68f,PUBLISHED,0.0050082206726074219,20,0.13466590622059343,0.4442735048826002,0.0040493878820260744,15.015378999999999,1,complete,0.068824213,0.006641764,1,1,0.29462576065768775,1,1,0.32007546925970276,0.0052682593805080755,0.0083271432264564842
normal,4.312695026,1660857396.828598976,28505,YES,28505,28505,YES,0.0102017833,0.0100850413,0.0198998944,0.0211030953,082769dec04ab8cb1458c6c379ef286ddced387966ed6e7ca3d19d8d04c1e9b1,760837eebb581a41cf9b031453d02e57ae0c72c20ec009a4d6ca27c858ed1193,PUBLISHED,0.0050079822540283203,20,0.13058747832633724,0.46078539454927542,0.0034689030343941349,9.6134579999999996,1,complete,0.111350746,0.010535276,1,1,0.31640455031559606,1,1,0.30929311584626185,0.0048674955283361998,0.012655837520777459
normal,4.413553953,1660857396.929457903,28448,YES,28448,28448,YES,0.00428298133,0.0041542186,0.00863515058,0.00924304478,159369e772ae5d3e4e182144c3ebcd8f280037ca502ae251b4518a8be7ea6238,9a27fd2cdf13e602f54233efdd7b987177e0de23ce3db8805f719bced1d1960c,PUBLISHED,0.0050082206726074219,20,0.10083861675407334,0.44218388371180956,0.0037353671426471938,11.262983999999999,1,complete,0.032014695,0.003104036,1,1,0.30440791664695488,1,1,0.31098169287020677,0.003610321474537252,0.0061784866387586089
normal,4.514358997,1660857397.030262947,28500,YES,28500,28500,YES,0.00147180521,0.00135351675,0.00318626932,0.00345044373,7acb43e93cf74c29a3cbf6a74f63785cfc43b9fb00ff1ad017bb347f43a214ad,d895171a1b257408a4b308a8f988b75903b21b8c1c4187d72fa19d6543f514ea,PUBLISHED,0.0050082206726074219,21,0.083194410104539845,0.45003307405239285,0.0033908463257155555,13.119242,1,complete,0.039842757,0.003767937,1,1,0.32232082131359024,1,1,0.3110523428817708,0.006221250725663925,0.0038897071516950845
