frame_index,transaction_id,stamp_ns,eval_time_s,corrected_translation_error_m,corrected_error_bin,delta_position_norm_m,delta_position_x,delta_position_y,delta_position_z,delta_rotation_norm_deg,delta_rotation_x_rad,delta_rotation_y_rad,delta_rotation_z_rad,delta_velocity_norm_mps,delta_velocity_x,delta_velocity_y,delta_velocity_z,delta_gyro_bias_norm,delta_gyro_bias_x,delta_gyro_bias_y,delta_gyro_bias_z,delta_accel_bias_norm,delta_accel_bias_x,delta_accel_bias_y,delta_accel_bias_z,delta_gravity_norm_mps2,delta_gravity_x,delta_gravity_y,delta_gravity_z,gravity_direction_delta_deg
725,725,1660857466720629290,73.522822380,0.292232931319,<0.5m,0.00484583634736,0.00156100604397,-0.00283264345848,0.00360853447721,0.0170451477262,0.000240923091574,0.000174029463835,-1.31323851628e-05,0.00607734187325,0.00248635923647,-0.0040480057713,0.003790217839,4.1300763394e-06,-3.36888767096e-06,-2.38204954503e-06,1.84299741697e-07,6.71458295804e-05,3.21293768296e-05,-2.66523004729e-05,-5.25920189201e-05,3.53009299731e-05,-3.23715684769e-05,1.40790188982e-05,1.35787237454e-07,0.00020619473172359896
726,726,1660857466821489409,73.623682499,0.290632989833,<0.5m,0.00515689072465,0.00483576574529,-0.000748058273304,0.00162766717188,0.0185003358537,0.000145902119024,0.000287634957739,-1.54207672366e-05,0.00686620014165,0.00649483087046,-0.00134090587786,0.00177872082579,4.52250539242e-06,-2.01597200985e-06,-4.04229871568e-06,2.20755460289e-07,4.70276122926e-05,2.3715346869e-06,-3.19976845173e-05,-3.43819767713e-05,2.10005699238e-05,-1.03205140915e-05,1.82896347074e-05,1.37215110385e-08,0.0001226673975022674
727,727,1660857466922349290,73.724542379,0.280750832195,<0.5m,0.00248914361531,0.00152035059109,-2.55495896386e-05,0.00197071490487,0.0124614057645,0.000146387968429,0.000155999481032,-3.92140061705e-05,0.0031724029195,0.00232822920417,-0.000576690596132,0.00207627479223,2.96624759749e-06,-1.97273981877e-06,-2.14281149607e-06,5.61499162399e-07,6.60210210073e-05,2.50895734231e-05,-5.20632180426e-05,-3.19172343311e-05,4.30165200792e-05,-2.31140693626e-05,3.62789074145e-05,4.09149958358e-08,0.00025126342281409081
728,728,1660857467023153380,73.825346470,0.274544077976,<0.5m,0.0020304313893,0.00135420744336,-0.000278604881704,0.00148699466943,0.0142835065958,0.000207669099675,0.000137475220151,1.10325167185e-05,0.00285224214209,0.00211112725319,-0.00113777632113,0.00154398575157,3.38575432592e-06,-2.80958378278e-06,-1.88170690324e-06,-1.69559586333e-07,7.32620924627e-05,2.2942186118e-05,-6.48614933466e-05,-2.51788992807e-05,5.06861200282e-05,-2.2353652181e-05,4.54906220075e-05,1.75230976396e-08,0.00029606378543145479
729,729,1660857467124013260,73.926206350,0.261817332378,<0.5m,0.00162275848384,-0.000130950173356,0.000587707676879,0.00150691633329,0.0111953266946,0.000176665908725,8.34013465567e-05,-3.563692476e-06,0.00160591253723,0.000252955389736,-6.49135933324e-05,0.00158453616981,2.5955630975e-06,-2.34932468962e-06,-1.10269209576e-06,4.11270932658e-08,8.42826607186e-05,3.36727668621e-05,-7.3815997332e-05,-2.28234573966e-05,6.08227403469e-05,-2.81692665906e-05,5.39063751216e-05,2.97372277913e-08,0.00035527449078791046
730,730,1660857467224873379,74.027066469,0.250614577749,<0.5m,0.00121456352054,0.000128100092965,0.000654110766692,0.0010153295113,0.0107179708699,0.000159491951904,9.75574234621e-05,6.14507200988e-06,0.00121438097033,0.000587250849944,8.39280702752e-05,0.00105962901968,2.48740269279e-06,-2.11673851873e-06,-1.30268094464e-06,-9.80436430346e-08,7.74303856892e-05,3.23964032738e-05,-6.81514439636e-05,-1.73585243779e-05,5.69363207516e-05,-2.78752289405e-05,4.96458942347e-05,3.76547770742e-08,0.00033257305567579347
731,731,1660857467325733260,74.127926350,0.242218094333,<0.5m,0.00225967673223,0.00202383634097,-0.000318192608267,-0.000953403830057,0.0151457454408,0.000204610568049,0.000166699672919,-1.49339394995e-05,0.00333587007575,0.00294173978014,-0.00114540887242,-0.00107806991574,3.59310717393e-06,-2.75545282874e-06,-2.29689667521e-06,2.0534004808e-07,6.70914025077e-05,1.52423986739e-05,-6.52437194353e-05,3.49036493169e-06,5.03416715221e-05,-1.99321707105e-05,4.62276155913e-05,4.37588276725e-09,0.00029405407129759204
732,732,1660857467426593378,74.228786230,0.250827802349,<0.5m,0.00213660487032,0.00184667217762,0.000416957304328,-0.000990469003387,0.0126190044044,0.000142318559682,0.000167899999721,-7.87869769762e-06,0.00295640426917,0.00273968725923,-9.55787948107e-05,-0.00110693478505,2.9859900231e-06,-1.89264796269e-06,-2.30714166518e-06,1.05439291327e-07,6.00779977415e-05,1.806119657e-05,-5.71398083439e-05,4.2662974004e-06,4.60357007649e-05,-2.12555692337e-05,4.08348625466e-05,2.28531931157e-08,0.00026890210578089908
733,733,1660857467527453259,74.329646111,0.254459512421,<0.5m,0.00278295302015,-0.000511098026427,0.00117600015141,-0.00246994533616,0.00882198711359,0.000135013565459,6.33136910914e-05,-3.83446566088e-05,0.00273196972247,-0.000267253339062,0.000731728708345,-0.00261855061335,2.01093913208e-06,-1.74928741351e-06,-8.31114733899e-07,5.41403765199e-07,8.2549831174e-05,2.40322931669e-05,-7.45520397614e-05,2.6056033455e-05,6.17632695841e-05,-2.6266963528e-05,5.58994436962e-05,1.70644582909e-08,0.00036076861835129142
734,734,1660857467628313378,74.430506468,0.253649347133,<0.5m,0.00213088449241,-0.000702561969312,0.000370210469753,-0.00197737695126,0.0131342404381,0.000207605504688,6.32434063805e-05,-7.3819039865e-05,0.00219076457687,-0.000470424301585,-0.000455724470131,-0.00209056586001,3.04183994152e-06,-2.7367116102e-06,-8.16496702216e-07,1.04715468184e-06,9.40570306636e-05,2.9929519138e-05,-8.69274307848e-05,1.98638032254e-05,7.17846503901e-05,-3.04965116749e-05,6.49846012711e-05,2.01230729857e-08,0.00041930543970509631
735,735,1660857467729173258,74.531366348,0.241868839677,<0.5m,0.00274358175219,0.00116911325075,-0.000765317698024,-0.00236108107843,0.0183688745508,0.000279143432473,0.000134657973473,-8.20294411368e-05,0.00372732404132,0.00184047119888,-0.00200758393383,-0.00254464477358,4.31368700785e-06,-3.73023756888e-06,-1.82866441434e-06,1.1615548808e-06,9.37119059856e-05,1.84984282967e-05,-8.92337856662e-05,2.18417254282e-05,6.96334166872e-05,-2.42705281144e-05,6.5266791248e-05,-1.20318652819e-08,0.00040673869698482675
736,736,1660857467830033377,74.632226467,0.228236579721,<0.5m,0.00132645874553,-0.000887227577921,0.000185052771681,-0.000968542978012,0.0109492275858,0.00014616668878,9.66718167822e-05,-7.62174285845e-05,0.00122568707801,-0.000563804359861,-0.000416520981897,-0.00100545697504,2.53770664458e-06,-1.92382205405e-06,-1.25145938455e-06,1.08291879987e-06,7.67211713192e-05,4.66948813932e-05,-6.04892570987e-05,6.8392949867e-06,6.152191067e-05,-4.14770638713e-05,4.54377000218e-05,1.1866693761e-07,0.00035935757728073589
737,737,1660857467930892304,74.733085394,0.232457811454,<0.5m,0.00359075066108,-0.000870263857486,0.00268185341619,-0.00222346427506,0.00922234802015,8.8377415705e-05,8.01730225478e-05,-0.000108027538927,0.00348985023237,-0.000596831726646,0.00253927168429,-0.00231839294508,2.13553853042e-06,-1.06058611312e-06,-1.04137511251e-06,1.5333687706e-06,9.98004977841e-05,3.69657874413e-05,-8.98976114992e-05,2.26293915857e-05,7.7124912615e-05,-3.3368727493e-05,6.95325783098e-05,2.69251572149e-08,0.00045049728688126517
738,738,1660857468031696394,74.833889484,0.230377577347,<0.5m,0.00384177658666,-0.00145108058519,0.00248550251721,-0.0025447769478,0.0274885169682,8.7525925293e-05,7.76478806874e-05,0.000465279052477,0.00382139159081,-0.00147211602764,0.00231943983755,-0.00265633336227,6.81038969483e-06,-1.13024749352e-06,-9.74747303716e-07,-6.6448337897e-06,7.70030155047e-05,4.88167834032e-05,-5.33802239529e-05,2.63995785142e-05,6.17225485714e-05,-4.69324498381e-05,4.00873162855e-05,1.5883125748e-07,0.00036053012168123574
739,739,1660857468132556275,74.934749365,0.23611006859,<0.5m,0.00374975278969,-0.000865343342177,0.00244032994609,-0.00271230835971,0.046464624371,8.08862794148e-05,0.000101985528974,0.000800445868109,0.0037348596409,-0.000919134644611,0.00225439580093,-0.00283232547831,1.15324876832e-05,-1.08557694172e-06,-1.31009194608e-06,-1.1406290105e-05,6.33611066804e-05,4.69772924395e-05,-3.21603716655e-05,2.78114064578e-05,5.22390895298e-05,-4.70991326982e-05,2.25954771847e-05,1.96430082866e-07,0.00030513540454506086
740,740,1660857468233416393,75.035609484,0.226600818974,<0.5m,0.00460989346456,-0.001992613789,0.00124601077001,-0.00396586247915,0.0625702033055,0.000104302117933,5.2295583101e-05,0.00108580508438,0.00491850436989,-0.00254823916255,0.000692033136706,-0.00414960872189,1.55282639875e-05,-1.46884084538e-06,-6.12209171116e-07,-1.54465105758e-05,6.51091711129e-05,4.80733882083e-05,-2.42820269044e-06,4.38435552946e-05,5.27877258718e-05,-5.27549799382e-05,1.83947707192e-06,2.6910693407e-07,0.00030834115316220829
741,741,1660857468334276274,75.136469364,0.230279941599,<0.5m,0.00498659074056,-0.000581017362174,0.00286773637766,-0.00403789476174,0.0808808037919,5.02312235515e-05,0.000159020148614,0.0014017512399,0.00487591079025,-0.00071454681231,0.00236188217078,-0.00420540622281,2.00359718544e-05,-7.33617577344e-07,-2.0663391413e-06,-1.99156274305e-05,7.29873640208e-05,5.97918971341e-05,-6.19230921511e-07,4.18533259955e-05,5.93276446237e-05,-5.93094194148e-05,-1.43735223187e-06,3.10167436623e-07,0.00034654271599705291
742,742,1660857468435136393,75.237329483,0.224825697332,<0.5m,0.00373748788397,-0.0010110334608,0.00159912999336,-0.00322326081605,0.0935287410062,6.86164460587e-05,0.000130515812184,0.00162571106994,0.00373248905379,-0.00144478288437,0.000808279606718,-0.00334525948636,2.31491066477e-05,-1.04187033976e-06,-1.67220838658e-06,-2.30651113999e-05,7.14231937876e-05,5.75740526648e-05,2.6243905353e-05,3.31324388233e-05,6.2110907232e-05,-5.83814237606e-05,-2.11956099254e-05,3.46809390095e-07,0.00036279855127434362
743,743,1660857468535996274,75.338189125,0.22811594564,<0.5m,0.0052741768904,-0.000703858803893,0.00242755584446,-0.00462909248962,0.100246587443,9.07244717812e-06,8.02298007876e-05,0.00174776902254,0.00534322326643,-0.00107509795934,0.00193871962056,-0.0048616422622,2.47828198682e-05,-2.37410315562e-07,-1.02163027653e-06,-2.47606152698e-05,7.09761034801e-05,3.50256379073e-05,3.42561008481e-05,5.13549560323e-05,4.53779131153e-05,-3.68491302953e-05,-2.64808588359e-05,2.46395003956e-07,0.00026505925021118288
744,744,1660857468636856392,75.439049244,0.231006434986,<0.5m,0.00980641748346,-0.001149197504,0.00198186030953,-0.00953506154517,0.12521166561,-5.48971487475e-05,0.000131852236803,0.00218068369565,0.0102024555532,-0.00119408915385,0.00143200761726,-0.0100306333096,3.08894383632e-05,5.42483559118e-07,-1.69366014113e-06,-3.08382008118e-05,0.000144758465412,4.65946484937e-05,8.54217378537e-05,0.000107177790341,8.46090899037e-05,-5.87974328855e-05,-6.08389102365e-05,4.32413745699e-07,0.00049421474945013789
745,745,1660857468737716273,75.539909363,0.235556945836,<0.5m,0.00896257777966,-0.000963522834661,0.00352669728526,-0.00818302086406,0.118587566368,-0.00014735145721,0.000151773509395,0.00205890515659,0.00926660491252,-0.000525013111752,0.00337823232796,-0.00861289000136,2.91920938436e-05,1.82886231944e-06,-1.94562460525e-06,-2.90697119092e-05,0.000137589121575,6.2745360598e-05,8.25315780995e-05,9.04562033006e-05,7.75142894838e-05,-5.68007181921e-05,-5.27444672193e-05,4.05789098323e-07,0.00045277299666110531
746,746,1660857468838576391,75.640769482,0.233171596154,<0.5m,0.00495251436129,-0.000798607051983,0.00412737837599,-0.00261808575427,0.0821115069232,-0.000303597937957,0.000156198360512,0.0013918520979,0.00529900514615,0.000725631674948,0.00448333870743,-0.00272994290154,2.01145354793e-05,3.97205917409e-06,-1.9805234358e-06,-1.96187362077e-05,0.000129512447138,8.10187550544e-05,9.78398991224e-05,2.52346870935e-05,7.86855821344e-05,-5.43415732564e-05,-5.69056445348e-05,4.02333110827e-07,0.00045961340315807826
747,747,1660857468939436272,75.741629362,0.220833782684,<0.5m,0.00330459102364,-0.000539276302129,0.00297486158092,-0.00133405452582,0.0236921963934,-0.000107568341993,0.00014077619332,0.000373629518424,0.00337277113446,0.000189063908623,0.00304669197105,-0.00143440161651,5.75292629882e-06,1.47335270173e-06,-1.80125784406e-06,-5.26126058993e-06,7.54001581723e-05,7.39895531114e-05,9.96547816247e-06,1.0555525936e-05,4.37726982818e-05,-4.1782463897e-05,1.30475513259e-05,1.90341715722e-07,0.00025568204436450087
748,748,1660857469040241316,75.842434406,0.226484309348,<0.5m,0.0063694955273,0.000668291269486,0.0055216337598,-0.00310409740086,0.0197802913176,-0.00019180298471,0.00014482550158,-0.000247834174095,0.00697856997659,0.00174887924596,0.00586542780949,-0.00335240464635,4.80309295743e-06,2.72646696499e-06,-1.86848322941e-06,3.48494623602e-06,9.23020091061e-05,8.15201554446e-05,-3.08980938264e-05,3.0322152615e-05,5.43740592214e-05,-1.7329611604e-05,5.153855415e-05,-1.77200529805e-08,0.00031760494394914994
749,749,1660857469141101435,75.943294287,0.207615104258,<0.5m,0.00572560872311,0.00134554411873,0.00382568227343,-0.00404181412455,0.0180895214686,-0.00019090898107,0.000134169421639,-0.000212679395437,0.00637325056992,0.00239473719308,0.00392968926354,-0.00440920615248,4.36838275869e-06,2.65694814633e-06,-1.75833947027e-06,2.98858441095e-06,7.02409414422e-05,5.53642630305e-05,-9.20813254504e-06,4.22350391123e-05,2.464490697e-05,-8.42804726435e-06,2.31590033989e-05,-4.52117632221e-09,0.00014395140184403246
750,750,1660857469241961316,76.044154167,0.219709208903,<0.5m,0.0137128721813,0.00379880748912,0.0036883086412,-0.0126494389002,0.0319647453992,-0.000328007747409,0.000307265015599,-0.000330515412199,0.0151935062097,0.00597501505316,0.00325251401727,-0.0135853957847,7.64416615667e-06,4.48440454094e-06,-4.09613775066e-06,4.6416643213e-06,0.000152654062195,6.38056477296e-05,1.17238502319e-05,0.000138183404785,2.06080742511e-05,-1.97871471209e-05,-5.75745111961e-06,1.15281228119e-07,0.00012037602883696191
751,751,1660857469342821434,76.145014524,0.215104231738,<0.5m,0.0126371033287,0.00250492065179,0.00281663610754,-0.0120618536763,0.0254944473938,-0.000271045254368,0.000198873635738,-0.000291504667633,0.0137904894777,0.00418802715068,0.00262753625038,-0.0128737749659,6.10588197277e-06,3.68587688785e-06,-2.64285926215e-06,4.08795806651e-06,0.000141723864168,4.33882606584e-05,1.95515014253e-05,0.000133494761335,1.53957174464e-05,-1.41945151719e-05,-5.96123833368e-06,8.65577938214e-08,8.9930373768160371e-05
752,752,1660857469443681315,76.245874405,0.22389724176,<0.5m,0.0138961002932,0.00247303999457,0.00373940305452,-0.0131530430448,0.0274569163257,-0.000418931297563,0.000123120743875,-0.000197442440781,0.0154188536147,0.00461164649129,0.00418154909903,-0.014106325197,6.47103975271e-06,5.61773002196e-06,-1.62335793829e-06,2.77131266475e-06,0.000162948528476,3.37952587996e-05,6.21728601443e-05,0.000146780921364,3.15448379873e-05,-4.86145776432e-06,-3.11678489902e-05,9.06718238269e-08,0.00018426088953259418
753,753,1660857469544541433,76.346734524,0.252470692417,<0.5m,0.0215974306891,-0.000772066947048,0.000737291705347,-0.021571029784,0.0299137823313,-0.000353649189403,0.000227207236614,-0.000309663140227,0.0229203644445,0.00102453046059,0.000446682019097,-0.022893097623,7.01028070978e-06,4.65475315833e-06,-2.93355435386e-06,4.34414174697e-06,0.000277092881582,4.95311061001e-05,0.000126412081032,0.00024155148586,0.000104693600259,-9.8261464062e-05,-3.61259935681e-05,5.89240482185e-07,0.00061153023676346701
754,754,1660857469645401314,76.447594404,0.26501698396,<0.5m,0.0223886931563,-0.00304072321581,-0.000495955675406,-0.0221756986708,0.0284915615708,-0.000272430668046,0.00012551584366,-0.000396618591265,0.0235794929577,-0.00201601837882,-0.000617576599935,-0.0234850326204,6.76167118916e-06,3.52924561625e-06,-1.56277769568e-06,5.55178786738e-06,0.000291228970244,2.24998419237e-05,0.000145674017551,0.000251171556576,0.000119855414273,-0.000115725231437,-3.11855773517e-05,6.71494291282e-07,0.00070009334874251452
755,755,1660857469746261433,76.548454523,0.27462702655,<0.5m,0.0199501820661,-0.00166074556798,0.00496696503104,-0.0192504791371,0.031610230466,-0.000410868311325,-3.45148379422e-05,-0.000366567475909,0.0214044548261,-0.000248248342046,0.00612502822036,-0.0205078786925,7.51582961434e-06,5.47489896089e-06,5.72513611897e-07,5.11716760757e-06,0.000249180817655,4.92557709406e-05,0.00011272587341,0.000216697545857,4.51615528708e-05,-4.35677683115e-05,1.18900807212e-05,2.03476034244e-07,0.00026379533321671577
756,756,1660857469847121314,76.649314404,0.290425570166,<0.5m,0.0128361992932,-0.000647330310318,0.00254835571484,-0.0125640303611,0.0297443717257,-0.000310347051035,4.64274443964e-05,-0.000413560943611,0.0137129351355,0.000528816486551,0.00313151135233,-0.0133401116863,7.10743878374e-06,4.12688646221e-06,-5.30181991643e-07,5.76223925643e-06,0.000168349660536,4.07211462621e-05,8.45282688268e-05,0.000139779713188,4.6428530122e-05,-4.64226980308e-05,-6.93853028814e-07,2.45122004472e-07,0.0002711937769951326
757,757,1660857469947980478,76.750173569,0.289833341561,<0.5m,0.0111868518659,-0.00301324159354,0.00228901972736,-0.0105274127142,0.0283073613727,-0.000292673106394,2.93860729714e-05,-0.000396952003803,0.0117351173369,-0.00230796419978,0.00293770264556,-0.0111245756472,6.7395936182e-06,3.85012074854e-06,-2.41518959491e-07,5.52633340945e-06,0.000180117887399,5.69204816426e-05,0.000124872975875,0.000116658698891,8.70395633926e-05,-8.62769340537e-05,1.14887752887e-05,4.29288041559e-07,0.00050840984045490102
758,758,1660857470048784331,76.850977421,0.321928904189,<0.5m,0.0102550923334,-7.90609761445e-05,0.00187425876459,-0.0100820544638,0.0302082909203,-0.000332767135683,0.000129106164787,-0.000388037972179,0.0109761664769,0.00117319892218,0.002236822013,-0.0106815945486,7.15063393767e-06,4.40712583502e-06,-1.61045145687e-06,5.39585523248e-06,0.000153628696466,5.68615079145e-05,9.18079686183e-05,0.000109269584944,6.46661856559e-05,-6.43973454914e-05,-5.87997047069e-06,3.51295048162e-07,0.00037772416641103086
759,759,1660857470149644449,76.951837540,0.322356539364,<0.5m,0.00556522609574,-0.00198792185328,0.00265432573532,-0.00446927993001,0.0236007802906,-0.000174916736733,-4.25128896298e-05,-0.000370496594733,0.00610828171334,-0.00182088483766,0.00351918906129,-0.00464874093151,5.6824442799e-06,2.33704223128e-06,6.61411040529e-07,5.13721150419e-06,8.84126244824e-05,4.21300600099e-05,6.02671117506e-05,4.90889544874e-05,4.54712771403e-05,-3.55852717017e-05,2.83074034999e-05,1.28022543677e-07,0.00026560320438649232
760,760,1660857470250504330,77.052697420,0.315599953881,<0.5m,0.0124860451913,-0.00281096738545,0.00506732339318,-0.011059928594,0.0274076315491,-0.000253828685201,-1.72632113346e-05,-0.00040508636812,0.0133595259462,-0.00247893650728,0.00626586726957,-0.0115356280566,6.57921758782e-06,3.41435590836e-06,3.91286629406e-07,5.61027384114e-06,0.000170847332929,9.07101196941e-05,7.96276468727e-05,0.00012091287445,8.64166222223e-05,-5.7314992264e-05,6.46745426676e-05,1.66699795301e-07,0.00050477160151709828
761,761,1660857470351364449,77.153557301,0.349792675515,<0.5m,0.0104946742901,-0.00241121153895,0.000367665792878,-0.0102073046998,0.0290827153747,-0.000221341459784,0.000117945829687,-0.000441297488295,0.0109002430469,-0.00186452429868,0.000593641748555,-0.0107231729024,6.90848223961e-06,2.88993351828e-06,-1.42686354332e-06,6.1106032062e-06,0.000163002718817,5.12382040532e-05,0.000106460428812,0.000112297417086,9.98356822019e-05,-9.94702600207e-05,8.51899446987e-06,5.07489277268e-07,0.00058315427551740144
762,762,1660857470452224330,77.254417181,0.369107204393,<0.5m,0.00415793240663,-0.0013372101031,0.00336501460024,-0.00204375824853,0.020302575297,-0.000167327308411,-8.54887513808e-05,-0.000300424515791,0.00503851717314,-0.00111963941239,0.00440981629115,-0.00216485176596,4.85615881299e-06,2.23892761647e-06,1.2091898423e-06,4.13610220746e-06,5.78382248247e-05,3.65702015587e-05,3.89319434546e-05,2.21852290426e-05,3.17349862141e-05,-1.29941953354e-05,2.89527230241e-05,8.19017031972e-09,0.00018536918232565133
763,763,1660857470553084448,77.355277538,0.379905195419,<0.5m,0.00317669557646,-0.00173755787739,0.00167743728952,-0.002063611288,0.0200298560739,-0.000139994902928,-6.03052590041e-05,-0.000314604083801,0.00357908326124,-0.00157306180922,0.00232511543429,-0.00222016930718,4.78127697708e-06,1.83598491131e-06,8.68378807155e-07,4.32847400181e-06,6.08174455487e-05,1.9429162591e-05,5.2684020765e-05,2.33594366396e-05,3.27370878283e-05,-3.08528458125e-05,1.09452789956e-05,1.40329808218e-07,0.00019122242645600582
764,764,1660857470653944329,77.456137419,0.403332556687,<0.5m,0.00234306386069,-3.29265249661e-05,0.00171791741558,-0.00159299210684,0.0196957722461,-0.000208314979179,-1.9986335219e-05,-0.000272715336116,0.00311409535588,0.000660175187791,0.00248676392017,-0.00175435566868,4.6526899715e-06,2.73636731475e-06,3.14192344028e-07,3.74981347011e-06,5.38930595495e-05,1.65068879266e-05,4.84134656542e-05,1.6974123304e-05,2.23639261139e-05,-2.18596025807e-05,-4.72093300696e-06,1.25530014827e-07,0.00013063294797724775
765,765,1660857470754804447,77.556997538,0.398567520909,<0.5m,0.00409950288021,0.0011356680494,0.00393721269941,0.000120574068378,0.0196047535625,-0.000185641513712,-0.00010525414717,-0.000267464745456,0.00533768564254,0.00162993534042,0.00508259733058,3.74590414433e-05,4.65839726063e-06,2.51055833825e-06,1.40190938614e-06,3.66502550347e-06,1.77386316959e-05,1.68843534867e-05,-4.91183217528e-06,-2.33485898065e-06,3.29553008223e-05,2.91849337712e-05,1.53054486807e-05,-1.86369902622e-07,0.00019249897912132979
766,766,1660857470855664328,77.657857418,0.41205880376,<0.5m,0.00588700980379,0.00345735250641,0.00464612412777,0.0010569430759,0.0242640054859,-0.00035041330155,-6.90030117803e-05,-0.00022757451508,0.0078085606532,0.00472691270135,0.00614118107247,0.000956980053968,5.68459795095e-06,4.66514842281e-06,9.08346589798e-07,3.11864562428e-06,2.23224773616e-05,1.46539864768e-05,8.80402029954e-06,-1.43541945946e-05,3.43169678818e-05,3.31494128051e-05,-8.87390186809e-06,-1.56783013239e-07,0.00020044961595986881
767,767,1660857470956524447,77.758717537,0.41866100824,<0.5m,0.004979664458,-0.000545271692786,0.00472166382967,0.00148513554092,0.0220215318598,-0.000150062672907,-0.000149142142226,-0.000320875962198,0.00621132057342,-0.000538923327047,0.00599031363917,0.00155119548015,5.23978387012e-06,2.04441956001e-06,2.01508279168e-06,4.38350601811e-06,3.71636393685e-05,3.2697483389e-05,1.13031630245e-06,-1.76276219666e-05,3.8839123657e-05,1.63875863419e-05,3.52121985275e-05,-1.60047450848e-07,0.00022686454306903632
768,768,1660857471057328299,77.859521389,0.427857839892,<0.5m,0.00511076332753,-0.00212988106681,0.00442505301489,0.00141506687002,0.0236464849678,-0.000181676773146,-0.000154631374096,-0.000336766124756,0.00634124791346,-0.00228908410781,0.00570980185441,0.00153937709178,5.61137189135e-06,2.41176509732e-06,2.12780176193e-06,4.59818913055e-06,6.03489914857e-05,3.96005175057e-05,4.24267805392e-05,-1.65459384652e-05,3.55178529282e-05,-1.83277233331e-05,3.04238608581e-05,3.35341940882e-08,0.00020746523929591532
769,769,1660857471158188418,77.960381508,0.453951068472,<0.5m,0.00381171892394,-0.000259673209477,0.00300428898595,0.00233152711078,0.0223092090842,-0.000166620065405,-5.29135499487e-05,-0.000347917011072,0.00472695047936,-7.02992438757e-05,0.00398767364444,0.00253723821429,5.29405710071e-06,2.22036313134e-06,7.57248819631e-07,4.745903747e-06,4.80526575365e-05,3.29338431447e-05,2.13011846026e-05,-2.77611132084e-05,2.17773700828e-05,-9.34838261101e-06,1.96687955293e-05,8.52679171714e-09,0.00012720081272632895
770,770,1660857471259048298,78.061241150,0.450885178276,<0.5m,0.00963405735113,0.00114071632613,0.00414215534265,0.00862301434683,0.0243502306691,-0.00015491373849,-0.000139281316943,-0.000370432709709,0.0108569477032,0.00109955018772,0.00558309457313,0.00924626182858,5.76358303579e-06,2.1064102377e-06,1.83640747117e-06,5.04078693468e-06,0.000100022264222,1.44067400655e-05,-2.10621681909e-05,-9.67123790007e-05,4.12628171163e-05,3.81484041875e-05,1.57246441305e-05,-2.3431024232e-07,0.00024102137397841021
771,771,1660857471359908417,78.162101269,0.470872764913,<0.5m,0.0065711153474,-0.00499792880603,0.00264584806741,0.00334660313794,0.0173575223182,-3.92981116995e-05,-0.000159038438267,-0.000254830650917,0.00779956924153,-0.0059179773848,0.00359896598981,0.00358584269463,4.13917486806e-06,4.97225314778e-07,2.20685449609e-06,3.46631343185e-06,8.17707425304e-05,4.20789565855e-05,5.97394027726e-05,-3.67017643041e-05,5.5617359573e-05,-4.70189852222e-05,2.97064097991e-05,1.86899423937e-07,0.00032486956708670044
772,772,1660857471460768298,78.262961388,0.470497573922,<0.5m,0.0108323642182,-0.00583884659468,0.00612103510114,0.00676615949334,0.0307921748197,-0.000179051695055,-0.000265802537151,-0.000431410424571,0.0128352742489,-0.00666770943448,0.00827351081198,0.00719964824043,7.29518126353e-06,2.3468301257e-06,3.65535443796e-06,5.86092500905e-06,0.000129221507174,6.92489475822e-05,7.90123845086e-05,-7.52318035765e-05,7.0063701304e-05,-5.44048874638e-05,4.41473881382e-05,1.96420540277e-07,0.00040925156827669454
773,773,1660857471561628416,78.363821507,0.471230541779,<0.5m,0.0107804047562,-0.0053161303746,0.00285156212431,0.00893445454407,0.0241933756653,-0.000106974468015,-0.000179058548998,-0.000367141651884,0.0120591917334,-0.00616612770966,0.00408671533261,0.00952374569801,5.73063009969e-06,1.35272477156e-06,2.48499935444e-06,4.9834762205e-06,0.000137922765345,4.53213591601e-05,8.5109374821e-05,-9.86157082921e-05,6.15808251576e-05,-5.97283922698e-05,1.49878530344e-05,2.85386366983e-07,0.00035970123078593179
774,774,1660857471662488297,78.464681387,0.48392214939,<0.5m,0.0109762921246,-0.00569944279851,0.00364095406115,0.00864516015559,0.0260924609691,-0.000140025781398,-0.000184724540232,-0.00039199259722,0.0123627286118,-0.00647935196673,0.00508154030405,0.00922133422871,6.17008448142e-06,1.78403378664e-06,2.57894966212e-06,5.31377310358e-06,0.00014591546576,5.80525493585e-05,9.35091601493e-05,-9.57980251837e-05,7.24704904021e-05,-6.95521084316e-05,2.03560650426e-05,3.26814660667e-07,0.0004233116157140976
775,775,1660857471763348416,78.565541506,0.471312868326,<0.5m,0.0128338015997,-0.00606059710683,0.00399287163907,0.0105845454453,0.0228052333435,-6.97458182913e-05,-0.000186725432728,-0.000344520181543,0.0142244106655,-0.00700175028389,0.00530705529923,0.0111868009633,5.41427712132e-06,8.92660763202e-07,2.60642366771e-06,4.66091291194e-06,0.000155837472307,7.1211502034e-05,7.24437211413e-05,-0.000118178454128,6.96620839275e-05,-6.03833215738e-05,3.4736125716e-05,2.48964029836e-07,0.00040690622682629864
